cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
127,343508,2.8681490421295166,1609,101231.25,5,False,1498,279058,0,5729,4087.734808921814
128,344154,2.8749163150787354,1613,101631.25,0,False,1499,279669,0,5731,4093.975019931793
128,344250,2.8764870166778564,1614,101806.25,0,False,1500,280463,0,5732,4099.597646713257
130,349093,2.9278273582458496,1644,102006.25,1,False,1501,286818,0,5733,4179.933515548706
134,355231,2.979921340942383,1673,101631.25,3,False,1502,294673,0,5737,4286.0646760463715
139,368599,3.079509973526001,1729,101381.25,4,False,1503,306055,0,5739,4434.616776704788
139,370196,3.0886759757995605,1734,101931.25,4,False,1504,307526,0,5747,4455.3165872097015
142,377061,3.138549566268921,1761,102331.25,2,False,1505,314386,0,5748,4555.85306096077
143,379283,3.1688950061798096,1778,101606.25,0,False,1506,317455,0,5750,4604.140091896057
147,388354,3.2260336875915527,1810,101881.25,3,False,1507,326236,0,5751,4719.996095657349
148,392078,3.261212110519409,1830,102506.25,0,False,1508,330400,0,5776,4796.058402776718
149,393141,3.274879217147827,1838,102906.25,0,False,1509,331973,0,5777,4818.304043531418
149,393453,3.278394937515259,1840,103131.25,0,False,1510,332126,0,5778,4820.225304365158
151,397223,3.3190512657165527,1860,103531.25,1,False,1511,335947,0,5779,4876.803092002869
153,401699,3.357679605484009,1882,103231.25,1,False,1512,341832,0,5783,4981.584154129028
153,402301,3.3681905269622803,1886,103506.25,1,False,1513,342367,0,5786,4994.240379333496
156,404782,3.40146803855896,1904,103906.25,2,False,1514,347935,0,5787,5095.001012802124
158,408663,3.437154531478882,1924,103456.25,1,False,1515,353881,0,5791,5194.456147193909
158,409809,3.443911075592041,1928,103556.25,1,False,1516,354827,0,5797,5212.5773293972015
158,409994,3.446119785308838,1929,103856.25,1,False,1517,354849,0,5798,5212.678242921829
159,410643,3.4566094875335693,1934,104256.25,0,False,1518,355987,0,5808,5224.8472237586975
160,411947,3.4733526706695557,1943,104656.25,0,False,1519,359744,0,5812,5288.78334736824
162,414861,3.4978151321411133,1957,105206.25,1,False,1520,363379,0,5814,5353.41158747673
162,415591,3.5067412853240967,1962,105381.25,1,False,1521,364348,0,5824,5361.436340808868
162,416730,3.514008045196533,1966,105781.25,1,False,1522,365112,0,5825,5369.655676603317
164,421227,3.5390965938568115,1980,105981.25,1,False,1523,369174,0,5828,5432.006599187851
165,422135,3.550755739212036,1986,106106.25,0,False,1524,371465,0,5829,5458.835505247116
165,422949,3.5571892261505127,1989,106406.25,0,False,1525,371936,0,5830,5464.008014917374
166,423762,3.567652940750122,1995,106506.25,0,False,1526,373989,0,5831,5493.625555038452
