cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
200,54783273,487.88863492012024,411419,238243.75,0,False,469,0,0,1308,2121.321380376816
200,55076550,490.0180776119232,413270,233643.75,0,False,470,0,0,1309,2130.499863386154
201,55263275,491.4023633003235,414456,236643.75,0,False,471,0,0,1310,2136.503511428833
201,55341223,491.97734332084656,414923,240343.75,0,False,472,0,0,1311,2138.90594625473
201,55402073,492.4844114780426,415326,241943.75,0,False,473,0,0,1312,2141.028566598892
202,55780776,495.4199278354645,417724,243193.75,0,False,474,0,0,1313,2153.5646512508392
202,55871660,496.1021273136139,418336,241143.75,0,False,475,0,0,1314,2156.5776212215424
202,56188615,498.533812046051,420460,240893.75,0,False,476,0,0,1315,2167.153690099716
202,56197112,498.6254794597626,420543,239493.75,0,False,477,0,0,1317,2167.559687614441
202,56285117,499.2136480808258,421076,241093.75,0,False,478,0,0,1318,2170.138651371002
202,56302843,499.32492184638977,421171,244693.75,0,False,479,0,0,1319,2170.627905845642
202,56311355,499.3659152984619,421208,248693.75,0,False,480,0,0,1320,2170.812058210373
203,56525703,501.03106474876404,422622,249543.75,0,False,481,0,0,1321,2177.964514732361
204,57111834,505.7252867221832,426409,248643.75,0,False,482,0,0,1322,2197.5119314193726
206,58223625,514.60724568367,433656,247768.75,1,False,483,0,0,1323,2236.223353624344
206,58294679,515.1766467094421,434139,248118.75,1,False,484,0,0,1325,2238.6548330783844
206,58431267,516.2623176574707,435039,248118.75,1,False,485,0,0,1327,2243.251716375351
206,58441945,516.38898229599,435145,249518.75,1,False,486,0,0,1331,2243.7841131687164
206,58444857,516.4083983898163,435161,249518.75,1,False,487,0,0,1332,2243.8700737953186
206,58689892,518.3334250450134,436808,253518.75,1,False,488,0,0,1333,2252.202339410782
207,59434227,524.1727530956268,441922,252868.75,0,False,489,0,0,1334,2277.630517721176
210,60876086,536.2936375141144,452217,249618.75,2,False,490,0,0,1335,2329.587464094162
211,61101092,538.0610666275024,453821,240543.75,0,False,491,0,0,1336,2337.408091068268
211,61173351,538.7466711997986,454394,241543.75,0,False,492,0,0,1337,2340.3398027420044
211,61431149,540.9647889137268,456401,243143.75,0,False,493,0,0,1338,2350.1223046779633
212,62050950,546.2095715999603,460872,245143.75,0,False,494,0,0,1340,2372.7393014431
212,62059934,546.291478395462,460939,242043.75,0,False,495,0,0,1342,2373.0849347114563
213,62278817,548.2844426631927,462543,245243.75,0,False,496,0,0,1344,2381.3906581401825
215,63472909,558.6610271930695,471316,247143.75,1,False,497,0,0,1345,2425.8893711566925
215,63532960,559.2082440853119,471782,242443.75,1,False,498,0,0,1346,2428.268054962158
216,64035398,563.6758618354797,475414,244843.75,0,False,499,0,0,1347,2446.960803747177
216,64041249,563.7598514556885,475482,244943.75,0,False,500,0,0,1349,2447.309617996216
217,64661024,569.5297586917877,480118,245643.75,0,False,501,0,0,1350,2471.36355304718
218,64807084,570.8870952129364,481260,247643.75,0,False,502,0,0,1351,2477.2017645835876
218,65041111,573.0413432121277,483158,248843.75,0,False,503,0,0,1352,2486.626093864441
223,67289915,592.4231531620026,500044,249043.75,4,False,504,0,0,1353,2570.4242119789124
224,67912481,597.7628655433655,504479,244143.75,0,False,505,0,0,1354,2593.1183938980103
225,68483983,602.379563331604,508621,245743.75,0,False,506,0,0,1355,2613.4685537815094
225,68590995,603.3231143951416,509423,245943.75,0,False,507,0,0,1356,2617.4803609848022
225,68702260,604.2892622947693,510199,248193.75,0,False,508,0,0,1357,2621.5680141448975
226,68962825,606.4625663757324,512091,250193.75,0,False,509,0,0,1358,2631.0185890197754
227,69642048,611.851642370224,516843,252593.75,0,False,510,0,0,1364,2654.6684985160828
228,70416297,617.7257149219513,521920,251493.75,0,False,511,0,0,1365,2680.0935344696045
229,70926162,621.604389667511,525304,250343.75,0,False,512,0,0,1366,2697.0417654514313
229,70947187,621.7542133331299,525443,248443.75,0,False,513,0,0,1368,2697.72776222229
233,72593268,636.0058400630951,537281,250843.75,3,False,514,0,0,1373,2757.9517776966095
233,72728464,637.0416610240936,538126,246443.75,3,False,515,0,0,1374,2762.33890748024
233,73050003,639.7118997573853,540406,248043.75,3,False,516,0,0,1375,2773.861841917038
234,73284888,641.6695108413696,542088,248518.75,0,False,517,0,0,1377,2782.295105934143
234,73488392,643.3585705757141,543577,249156.25,0,False,518,0,0,1379,2789.6333487033844
235,73811108,646.0706741809845,545986,249756.25,0,False,519,0,0,1382,2801.438372850418
